event_date,country_id,latitud,longitud,fatalities
2003-04-15,44,2.65,32.81667,1
2013-10-23,39,-34.01667,18.55,2
2002-08-05,6,9.35,42.8,0
2012-11-20,48,-1.7077,29.02117,0
2013-09-24,4,15.64472,32.45485,0
2013-01-15,33,14.6937,-6.0197,0
2008-10-02,48,4.1667,29.5,0
2011-02-21,8,2.04139,45.33372,10
2014-11-22,38,29.33778,31.20556,1
2010-10-01,11,9.08333,7.53333,12
2003-09-23,16,36.81694,3.85722,3
2000-08-15,3,6.88647,-9.67691,0
1997-06-03,40,-29.31667,27.48333,1
2013-11-21,38,30.07708,31.28591,0
2004-04-25,46,3.92083,41.21917,5
2014-01-21,27,4.36197,18.58664,3
2012-07-16,8,4.68153,46.62342,1
2012-07-20,8,2.04803,45.32,0
2015-09-17,43,36.81897,10.16579,0
2012-08-24,8,11.471,49.87262,0
1998-12-28,35,-11.8333,16.2833,0
2013-10-25,8,2.0735,45.28,2
2015-01-18,24,32.09709,20.12919,0
2013-02-13,33,16.27167,-0.04472,0
1999-10-03,35,-9.5447,16.3452,0
2015-09-20,8,2.02639,45.33111,1
2013-12-19,31,9.30667,29.78333,5
2011-10-29,31,9.22,29.17,15
2004-01-14,4,13.62639,25.35594,0
2004-09-16,46,-1.28333,36.81667,0
2015-06-01,8,2.15,45.116,0
2012-04-17,43,36.8202,10.0638,0
2007-06-27,8,3.11718,43.6469,0
2014-12-28,8,2.04803,45.32,1
2012-04-18,39,-25.85,25.6333,0
2013-06-30,38,24.09082,32.89942,0
2001-08-09,21,-18.2166,28.9333,0
2002-05-01,16,35.21222,2.31889,20
2014-11-17,46,-4.03333,39.68333,4
2012-11-14,8,2.20586,41.62493,0
1999-09-03,35,-14.4666,16.3,0
2006-12-10,16,36.75319,2.88783,1
2012-01-03,43,36.80803,10.09721,0
2012-02-21,8,3.79999,42.54459,0
2007-09-21,8,2.35,45.3833,0
1999-11-21,46,-0.45357,39.6461,6
2007-01-15,46,0.55606,34.61442,14
1998-10-03,35,-6.05,15.1,0
2004-08-31,4,13.62639,25.35594,0
2001-05-15,22,7.35234,-11.71805,0
2004-04-01,44,2.62,32.5,2
1998-03-01,22,7.87669,-11.18992,0
1997-08-15,22,8.22011,-12.33701,0
2008-10-07,39,-26.25,28.4,0
1997-08-18,22,8.49,-13.2341,0
2010-09-15,8,2.06809,45.33577,0
2009-12-15,48,4.14162,27.8997,0
2012-06-01,11,11.84644,13.16027,3
2012-05-29,33,14.2526,-5.993,0
2013-09-11,39,-34.03333,18.63333,1
1999-08-15,48,0.51469,25.18963,37
2014-08-27,48,0.49658,29.46542,0
2006-11-29,11,6.33505,5.62749,0
2009-03-15,8,6.2,48.67,1
2000-04-06,44,2.8333,33.3333,0
2015-06-08,4,10.6344,30.39079,0
2002-01-02,38,31.25654,32.28412,0
2006-05-24,6,9.35,42.8,0
2006-03-20,17,-15.4166,28.2833,0
2000-06-23,44,2.3333,34.25,4
2012-09-07,48,-1.4,28.81667,1
2002-07-19,11,6.0747,7.4549,8
2004-09-08,44,0.3156,32.5656,2
2010-02-15,11,6.41667,2.88333,1
2011-08-26,48,-4.325,15.32222,0
2007-07-19,11,13.04803,5.21429,1
2013-01-12,1,-25.03201,46.98969,0
2008-09-19,48,4.1667,29.5,0
2014-03-15,39,-33.92528,18.42389,0
1998-05-19,4,6.81868,29.69952,0
2015-10-31,39,-34.03932,18.67916,1
2009-12-17,39,-27.98197,30.74495,0
2015-08-18,6,7.81306,44.43556,4
1998-02-27,22,8.63,-10.98,0
2014-11-13,8,3.12916,43.6977,0
2014-09-18,43,33.8,10.9,0
2014-09-03,38,31.13159,33.79844,0
2002-03-08,21,-17.3166,31.5667,0
1999-02-11,22,9.3988,-12.66466,0
2003-04-17,3,7.235,-8.9844,0
2000-01-15,22,8.88333,-12.05,0
2014-02-07,45,-3.25,29.25,4
2012-01-22,8,6.76924,47.43061,0
2009-12-17,48,1.35,29.56667,86
2014-12-17,1,-18.92699,47.55677,0
2015-02-16,47,13.63512,12.44516,1
1998-11-16,11,6.68414,3.23275,0
2013-09-27,4,11.06627,26.85415,0
2000-07-11,3,8.42258,-9.75244,3
1999-02-10,35,-6.2666,14.25,100
1999-11-25,46,0.3167,38.2,0
1999-05-02,11,6.32241,6.89021,5
2006-03-16,32,12.45,-16.1833,3
2009-09-04,30,-0.71667,8.78333,0
2001-08-25,14,7.2,2.07,2
2013-01-11,46,0.10997,40.31352,0
2014-03-01,8,5.30825,45.87737,0
2002-01-28,25,13.6,-15.1167,0
2008-08-02,46,-3.22,40.12,0
2012-03-09,48,3.73521,29.7088,0
1998-10-02,4,4.41818,32.57668,500
2002-12-18,44,2.76667,32.30556,0
2013-11-08,27,3.52403,16.04494,0
2011-04-02,9,5.34111,-4.02809,0
1997-06-14,22,8.7,-12.15,0
2013-06-10,44,0.94722,33.11972,0
2012-12-02,8,3.74393,42.58772,0
2003-09-28,44,2.0,33.7833,1
2014-01-19,8,2.0095,45.25,0
2006-03-27,44,2.9397,32.9439,0
2013-02-09,8,2.05492,45.33,0
2014-03-19,38,30.02084,31.21394,0
2003-07-13,27,6.53742,21.99141,0
2013-02-09,26,-2.95,34.2,0
2012-02-25,8,2.04393,45.3,0
2014-05-10,38,29.07441,31.09785,0
2014-02-10,27,5.4153,19.13381,0
2013-07-02,4,12.08333,31.50083,0
1997-04-18,10,-4.08,14.66,0
2007-11-28,4,6.21437,31.56201,27
2009-01-23,39,-25.74486,28.18783,0
2014-05-21,8,4.75,45.2,0
2015-01-02,38,31.13159,33.79844,1
2015-02-24,24,32.17222,13.02028,0
2000-08-23,46,-4.48333,39.45,0
2006-06-17,14,6.35,2.4333,0
2014-04-22,8,2.39733,45.02131,1
2014-02-15,31,9.37269,31.18726,0
2002-11-26,11,6.45306,3.39583,0
2015-12-28,44,1.91334,33.17143,0
2001-08-09,11,9.92849,8.89212,50
2002-09-03,21,-17.4,32.2167,0
2004-06-10,48,-2.73985,29.00242,0
2014-05-18,11,7.69475,7.02218,3
2014-03-15,26,-7.7667,35.7,0
2015-03-27,24,31.20892,16.58866,0
2012-08-30,48,-1.42805,28.07264,0
2014-05-07,43,33.46632,9.0203,0
2012-03-15,31,9.25252,29.78826,0
2007-08-26,8,2.02764,45.33,0
2013-01-30,8,11.28366,49.1806,0
2011-06-06,48,-3.23381,29.16443,0
2014-06-05,8,3.80958,43.24628,0
2012-03-25,26,-3.0,36.0,1
2013-06-17,39,-34.03929,18.34682,0
2013-08-10,4,12.15067,27.35027,13
2014-04-05,11,11.73705,6.96368,100
2015-04-30,4,15.64472,32.45485,0
2007-12-29,46,-3.63333,39.85,0
2014-05-19,8,1.78586,44.5313,0
2007-09-26,16,36.71183,4.04591,3
1997-07-05,10,-4.26,15.28,0
2014-09-16,38,30.00808,31.21093,0
2014-11-01,24,32.13581,20.07848,4
2014-05-22,4,12.50521,24.28546,1
2000-01-01,21,-17.85806,31.03722,0
2014-02-10,24,32.71667,13.03333,0
2014-10-13,45,-3.3333,29.25,1
2013-11-19,11,9.2,12.48333,0
2003-10-18,8,2.04139,45.33372,1
2013-06-17,24,32.8925,13.18,1
1999-09-20,35,-17.5,22.6666,0
2011-04-25,8,2.04803,45.32,0
2014-03-07,8,2.08438,45.39,0
2015-05-01,3,6.81666,-10.33333,0
2000-03-12,11,7.46667,4.56667,4
2013-10-18,38,31.13159,33.79844,1
2012-11-05,39,-31.36199,29.57328,0
2004-05-19,44,2.76667,32.30556,41
2015-05-17,8,1.71305,44.76388,0
2010-11-15,7,-1.61112,29.49687,0
2014-06-19,4,15.57253,32.53635,0
2010-07-01,11,9.08333,7.53333,0
2011-07-11,39,-29.8579,31.0292,0
2015-03-18,38,31.35254,27.24528,1
2015-05-25,8,0.40627,41.01238,7
1999-08-05,35,-6.0666,15.1,0
1998-12-14,35,-12.55,16.3333,0
2008-06-17,5,9.5091,-13.7122,0
2013-11-18,24,32.37535,15.09254,0
2014-01-18,24,27.03766,14.42832,0
2015-05-25,8,3.11718,43.6469,0
2014-03-28,38,29.84144,31.30084,0
2014-08-22,31,7.71773,28.00713,0
2013-11-01,38,30.06667,31.3,0
2001-04-29,45,-2.9139,29.4592,1
2013-03-19,28,34.01325,-6.83255,0
1999-03-05,46,-0.17,37.02,0
2014-02-14,38,30.06667,31.3,0
2014-10-26,38,30.55258,31.00904,0
2001-09-01,21,-17.7666,31.1667,0
2013-07-31,13,12.3703,-1.5247,0
2011-06-15,48,-2.5,28.8667,0
1997-04-16,10,-4.08,14.66,0
2011-10-20,33,14.4547,-9.1442,1
2013-09-29,24,31.83333,12.0,0
2014-06-19,4,15.66806,32.53361,0
2001-07-20,17,-15.4166,28.2833,0
2009-01-03,8,2.04393,45.3,0
1998-06-15,22,7.815,-10.93944,0
2002-12-01,6,7.2667,36.3167,0
2013-12-31,38,30.07708,31.28591,0
2015-08-31,48,-1.41306,29.37306,7
2011-03-24,24,30.75545,20.22626,0
2015-08-13,4,11.01686,24.33314,27
2007-12-05,39,-26.20227,28.04364,0
2005-11-02,6,9.03333,38.7,0
2015-07-25,27,6.13761,22.86426,0
2006-08-01,25,13.4531,-16.5775,0
2006-07-22,11,6.01986,6.91478,0
2012-12-25,26,-6.2,39.23333,0
2015-04-30,38,30.58768,31.502,1
2004-07-23,48,-2.09703,28.90471,0
2013-11-07,30,0.3901,9.4544,0
2005-11-05,21,-17.8333,31.05,0
2014-12-29,44,3.36139,31.80972,0
2007-09-18,45,-3.3333,29.3333,1
2002-12-27,44,2.3833,34.5833,0
2012-08-02,8,8.40635,48.48188,0
2015-10-10,33,12.65,-8.0,0
2010-02-20,9,7.68333,-5.0167,0
2009-08-18,8,0.5172,42.071,1
2003-08-13,2,-26.31667,31.13333,1
2014-02-20,15,4.93545,-1.72736,0
2012-10-13,15,4.93545,-1.72736,0
2015-04-26,48,1.09397,29.1523,1
2013-09-12,4,11.27543,25.14026,0
2014-03-22,27,4.36197,18.58664,4
2009-05-15,6,6.93333,38.21667,100
2014-07-30,39,-26.83824,22.93821,0
1998-09-14,35,-6.0666,15.1,0
1998-10-15,44,3.4114,30.9867,1
1997-07-15,22,8.62553,-10.82308,0
2003-10-13,45,-3.4606,29.8697,1
2001-09-15,45,-3.3408,29.3603,5
2000-12-09,16,36.88856,4.11984,0
2007-12-30,46,-0.76667,34.6,0
2000-07-05,9,5.34111,-4.02809,0
2011-01-13,43,36.00056,8.81278,0
2002-12-03,9,7.28056,-6.82639,12
2014-05-16,11,11.747,11.9608,9
2008-01-23,46,-0.3,36.0833,2
2006-07-02,16,36.535,3.8336,0
2014-03-28,39,-25.53333,26.08,0
1998-05-31,22,9.85433,-11.32206,0
2008-09-26,9,7.0591,-3.9631,0
2012-07-21,11,6.49611,3.38778,1
2013-02-23,33,20.25812,0.9905,0
2012-12-05,8,2.08438,45.39,0
2014-08-28,4,13.16667,24.36667,3
2013-05-02,8,2.0735,45.28,0
2003-04-04,44,2.8333,32.1667,11
2010-05-15,4,6.21437,31.56201,0
2000-06-04,21,-18.9833,32.6167,0
2006-02-27,48,1.25,30.3166,0
2007-03-10,4,11.95964,26.63331,100
2012-11-26,8,3.76667,47.3,0
1999-03-19,35,-12.3833,16.9333,1000
2012-01-09,8,2.06516,45.39,1
2013-10-02,27,4.8333,23.1167,3
2003-08-22,12,6.5,13.5,0
2008-05-08,44,1.21667,34.71667,0
2005-10-06,11,7.80236,6.74301,0
2012-07-22,4,13.37318,25.62665,1
1997-09-15,22,9.35,-10.86667,0
2008-03-17,21,-20.15,28.58,0
2014-05-28,39,-34.14861,18.35365,0
2007-12-31,46,0.2833,34.75,0
2015-10-07,11,12.897,11.9304,10
2004-02-17,4,13.44127,22.4454,59
2000-10-25,35,-7.3833,20.9,0
2003-09-08,38,31.03917,30.46914,0
1997-06-28,22,8.25091,-12.33707,0
2004-03-21,11,7.7411,8.5121,0
2014-11-20,44,0.3156,32.5656,0
2011-06-04,8,2.04555,45.34,10
2015-06-07,8,5.53764,46.3867,0
2014-10-23,11,6.49666,3.1208,0
2015-01-14,21,-17.8333,31.05,0
2003-03-01,3,7.0,-9.47,0
2015-12-29,1,-23.44883,46.16097,0
2004-05-21,39,-33.92528,18.42389,0
2013-02-10,8,2.0735,45.28,0
2012-08-14,39,-31.58893,28.78443,0
2007-11-04,8,2.04139,45.33372,0
2005-07-12,28,27.1418,-13.18797,0
2008-06-11,8,2.0735,45.28,0
2015-05-20,43,34.25101,8.74704,0
2010-01-25,8,2.04393,45.3,3
2014-07-05,27,5.76485,20.65418,1
2003-03-17,21,-17.82528,30.93111,0
2001-09-13,45,-3.7738,30.2191,0
2014-11-21,21,-17.8333,31.05,0
2010-04-21,4,6.93,29.23,11
2010-07-20,8,11.28366,49.1806,2
2003-08-05,4,14.20647,24.64988,0
2012-06-23,27,5.67464,22.90695,2
2014-02-05,38,31.13159,33.79844,2
2003-03-15,44,2.08333,34.2,0
2014-06-08,8,5.00447,45.47278,2
2001-06-05,39,-24.2,29.5,0
2007-07-03,46,2.2333,35.0166,1
2013-07-02,44,0.4244,33.2042,0
2006-06-01,16,36.38,3.9014,14
2006-06-03,4,4.86086,31.61782,0
2003-03-26,8,4.8,45.2,1
2012-10-11,39,-25.68142,27.37725,1
2005-07-11,6,6.5,43.0,6
2004-08-23,49,-21.28333,25.36667,0
2014-06-20,39,-33.92228,25.57755,0
2009-03-29,21,-17.8663,30.9272,0
2014-06-22,8,9.74503,45.63403,2
2013-03-20,17,-15.4166,28.2833,0
2015-12-10,39,-29.68333,30.93333,0
2008-06-21,21,-18.0667,29.85,0
2011-02-18,41,11.595,43.14806,2
2013-05-13,8,6.76924,47.43061,0
2001-07-06,45,-4.1133,29.5289,8
2014-01-10,8,3.11718,43.6469,0
2012-02-20,46,-1.05,37.08333,1
2002-04-01,38,31.1981,29.9192,0
2015-08-12,4,10.68333,29.9,0
1999-09-14,48,1.85,29.9667,370
2005-02-02,6,12.41,42.18,2
2004-04-20,11,4.57801,5.97077,0
2013-06-26,28,35.17404,-2.92866,0
2009-09-03,4,4.86086,31.61782,0
2014-01-01,48,2.18333,22.46667,3
2014-04-04,38,24.09082,32.89942,18
2014-02-18,1,-21.42461,47.563,0
2009-01-18,48,4.1667,29.5,0
1998-11-30,22,8.86667,-12.73333,0
2012-08-27,8,2.0095,45.25,0
2006-12-04,8,2.04803,45.32,0
2000-08-17,11,6.44258,7.5022,0
2004-01-13,8,2.04139,45.33372,0
2015-03-26,8,9.93869,43.18392,0
2011-12-21,8,2.22043,45.22585,1
1998-12-14,35,-8.4166,20.75,0
2012-12-28,6,9.5833,41.8667,0
2012-01-24,44,0.3156,32.5656,0
2014-10-11,17,-12.8472,28.22225,0
2013-05-21,39,-33.96667,22.45,0
2011-10-14,48,-2.69438,27.3465,0
2010-06-12,8,5.30825,45.87737,0
2011-01-10,43,35.16758,8.83651,0
2014-10-07,4,15.57253,32.53635,0
2013-06-02,38,27.25289,33.81811,0
2011-04-22,24,32.8925,13.18,0
2001-07-24,9,5.34111,-4.02809,0
2012-02-08,8,2.0095,45.25,0
2013-09-10,11,4.64502,8.2516,2
2014-04-15,46,-1.28333,36.81667,0
1997-03-10,15,6.69622,-1.62195,2
1997-02-06,48,-2.69438,27.3465,0
2010-06-29,8,2.04139,45.33372,8
2001-02-21,35,-9.65,20.4,0
2014-09-16,8,8.2516,46.31572,0
2015-09-01,39,-24.19436,29.00974,0
2013-07-05,38,25.69653,32.64588,4
2000-09-07,39,-33.92528,18.42389,1
2014-02-23,8,2.08438,45.39,0
2015-01-29,38,31.13159,33.79844,30
1998-10-11,48,-3.5913,28.6986,0
2014-08-20,8,3.03594,41.86737,8
2014-09-21,31,11.75,32.8,0
2013-05-21,16,36.9,7.76667,0
2015-04-27,24,32.11766,20.12928,0
2015-11-10,24,32.09835,20.17669,15
2012-10-11,39,-34.0731,18.56119,0
2015-04-14,31,4.86765,31.54667,2
2003-12-07,4,15.00035,22.79972,23
2014-06-05,12,5.88749,14.55083,0
2010-10-29,28,34.0531,-6.79846,0
2007-10-18,16,36.72328,3.61807,0
2000-01-15,22,8.73308,-12.76907,0
2012-01-07,43,36.81897,10.16579,0
2003-11-10,46,0.51667,35.28333,0
2007-05-08,11,4.77742,7.0134,0
2014-09-03,39,-34.15,19.01667,0
2008-05-05,45,-3.538,29.349,0
2007-07-14,8,2.04936,45.31986,0
2001-10-07,16,35.3758,1.3131,1
2015-04-07,46,-1.28333,36.81667,0
2012-09-05,31,6.81868,29.69952,0
2014-02-03,46,-4.05,39.66667,0
2013-05-10,16,36.5561,4.0897,1
1997-07-01,22,8.22011,-12.33701,0
2013-09-01,47,13.6774,1.787,0
1997-07-15,22,8.18333,-12.56667,0
2004-01-19,8,2.04139,45.33372,2
2001-06-17,4,11.93723,31.23963,0
2015-04-30,33,16.73774,-3.7308,1
2013-06-24,48,-8.47162,28.89659,0
1999-01-04,11,6.45306,3.39583,5
2014-10-08,8,6.02351,45.96333,1
2004-05-29,48,-2.5,28.8667,18
2014-02-03,39,-29.13333,26.2,0
2010-11-06,8,2.61945,44.89357,2
2015-10-20,6,9.2167,42.3333,1
2008-11-09,4,15.57253,32.53635,0
1998-12-09,35,-12.2,15.8666,0
2015-01-02,17,-11.21421,31.77461,0
2012-06-17,11,10.61285,12.19458,3
2012-07-07,24,31.75662,13.99422,0
2015-01-05,9,5.335,-4.004,0
1997-08-20,45,-2.8772,29.3253,5
2009-11-19,28,35.78058,-5.81365,0
2013-03-23,8,2.85603,44.2083,0
2015-05-05,47,13.05097,3.20685,5
2008-06-16,21,-16.85,29.4167,0
2011-07-31,16,36.70531,5.5453,2
2006-06-15,48,1.56667,30.25,4
2011-08-09,24,32.46738,14.56874,85
2014-11-25,8,3.85194,45.56512,0
2015-02-19,18,13.17219,-14.10471,0
2011-04-17,11,10.28969,11.16729,0
2013-01-01,27,8.412,20.648,0
2012-07-07,39,-26.12246,27.97643,0
2013-07-31,5,9.59804,-13.6306,0
2000-10-26,48,-8.47162,28.89659,0
2013-08-26,8,2.06777,45.35,0
2010-01-24,46,3.5,36.0,3
2012-06-27,4,15.42963,36.41046,0
2011-03-31,9,5.34111,-4.02809,0
2013-05-26,39,-25.93333,28.01667,0
1999-09-15,35,-12.7761,15.7391,0
2000-06-07,45,-4.1,30.05,3
1998-12-01,4,10.71667,33.48222,0
2014-01-29,46,-0.71667,37.25,0
2008-08-31,16,35.11821,7.76722,2
2013-06-12,8,-0.36029,42.54626,1
2013-11-26,8,4.75,45.2,0
2015-09-28,27,4.36197,18.58664,2
2003-02-05,44,2.35,33.68333,4
2001-04-10,45,-3.7269,30.095,0
2015-02-16,39,-33.80172,25.46284,0
2015-05-29,48,-5.83728,13.44998,0
2007-11-28,8,2.05492,45.33,0
2014-06-08,8,4.19008,43.64343,5
2013-05-16,38,31.03917,30.46914,0
2013-02-10,48,-2.33056,28.72915,0
2014-11-15,4,10.55902,34.28953,0
1998-12-23,10,-4.45,15.06,0
2012-12-21,8,1.71305,44.76388,0
2015-10-03,45,-3.3527,29.37,0
2007-08-13,39,-25.74486,28.18783,0
2014-06-16,11,9.08333,7.53333,0
1998-02-12,22,8.49,-13.2341,0
2014-02-11,46,-0.7166,37.15,0
2014-06-20,8,6.76924,47.43061,0
2012-08-01,38,29.76345,31.24271,0
1998-10-05,35,-13.4,15.4166,0
2015-04-12,11,9.0,4.5,0
2003-11-09,44,2.5,33.5833,3
2012-07-21,48,-4.3011,28.9441,0
2013-05-19,8,2.78088,45.49682,0
2002-02-03,21,-17.8663,30.9272,0
2002-05-27,6,7.05,38.4667,17
2014-06-23,48,1.25,30.0166,1
2006-03-12,48,-1.47583,28.09902,0
2013-04-11,11,12.1076,11.7539,7
2011-01-14,43,36.81897,10.16579,0
2015-02-19,11,10.72028,12.96068,10
2013-04-23,8,-0.17715,41.27701,0
1998-11-14,35,-8.4166,20.75,0
2004-11-07,21,-17.1333,32.6666,0
1997-04-14,48,-4.325,15.32222,1
2015-01-02,8,6.76924,47.43061,1
2015-03-07,48,0.04677,18.27109,0
2014-04-05,27,7.30099,18.28514,1
2014-09-07,11,12.4533,6.7845,2
2007-06-09,8,2.08438,45.39,0
1997-09-15,48,-1.36667,28.86667,0
2015-08-08,27,4.36197,18.58664,5
2015-11-16,45,-3.6272,29.3472,0
2014-01-22,31,6.21437,31.56201,0
1997-05-01,35,-10.0666,17.55,0
2004-03-13,4,4.1,32.85,0
2015-09-30,8,10.51667,42.93333,0
2005-10-26,44,3.27833,32.88667,0
2007-12-05,8,2.06516,45.39,0
2011-03-06,9,5.34111,-4.02809,0
1998-05-01,22,8.88834,-11.15954,0
2007-04-12,38,30.05,31.25,0
2005-04-18,20,6.1319,1.2228,0
2015-05-03,8,2.07212,45.22315,0
2013-05-23,38,31.41648,31.81332,0
2000-10-07,35,-9.15,19.2833,0
2013-05-29,38,31.55463,31.09094,0
1998-11-11,22,9.75948,-11.57157,0
2012-12-26,4,12.69223,24.99202,0
2001-12-16,3,8.2869,-10.0844,0
2014-06-20,44,0.47972,33.23444,1
2008-05-21,21,-15.75,29.33333,0
2014-03-15,16,36.7525,3.04197,0
2013-07-26,38,30.04214,31.44446,0
2014-01-16,41,11.595,43.14806,0
2008-10-29,6,8.25611,44.15667,0
2015-09-25,31,10.05,33.71,0
2013-11-26,38,30.07708,31.28591,0
2013-08-25,8,4.75,45.2,2
2014-04-30,31,9.16203,27.65142,1
2014-10-03,38,31.20168,29.94458,0
2008-10-12,8,0.5172,42.071,0
2014-05-28,48,-7.3,27.41667,0
2011-06-29,8,5.5282,46.57071,0
2004-05-12,46,-1.28333,36.81667,0
2012-07-15,48,-1.4,28.81667,0
2003-09-27,44,2.4667,34.4667,1
2003-06-24,3,6.31,-10.8,0
2013-09-10,39,-25.74486,28.18783,0
2007-06-10,8,2.55,43.3,0
2009-10-15,39,-34.09208,18.46667,0
2014-06-28,31,8.78628,27.40153,2
1998-02-06,22,8.2575,-13.01861,0
2014-11-29,38,30.07708,31.28591,0
2013-04-19,4,12.05557,24.89058,1
1999-08-08,45,-3.3772,29.358,7
2015-12-12,4,14.20647,24.64988,0
2007-11-17,44,1.13,34.55,0
2014-08-26,18,14.6667,-17.44406,0
2014-12-18,48,-1.4,28.81667,0
2010-04-20,11,11.0069,6.51731,2
2010-10-06,11,11.84644,13.16027,1
2014-04-02,27,8.89425,22.80225,0
2011-04-17,24,30.75545,20.22626,0
2015-03-29,8,1.71305,44.76388,10
2014-03-27,8,3.11718,43.6469,0
2015-08-15,27,4.32962,18.52299,0
2009-08-11,17,-14.8333,30.2167,0
2015-10-29,24,30.75545,20.22626,1
2011-12-28,8,2.20586,41.62493,0
2015-09-17,44,0.45972,33.48028,0
2002-08-11,27,7.69757,18.62994,20
1997-09-09,35,-11.2166,21.65,0
2015-04-29,33,16.4167,-3.6667,3
1999-12-23,34,-17.6833,18.6666,0
2000-05-27,11,7.38333,4.26667,3
2013-10-23,38,31.13159,33.79844,1
2004-05-05,4,12.26078,23.91778,0
2015-03-07,11,13.25892,12.6276,70
2013-02-13,39,-29.9,30.98333,0
2015-07-08,38,31.2163,34.11074,5
2012-06-29,4,12.69403,28.4307,0
2011-01-11,43,35.16758,8.83651,2
2011-02-09,38,30.78847,31.00192,0
2002-06-27,44,2.25083,31.74306,7
2012-09-07,48,-1.4,28.81667,1
2011-12-10,24,32.66354,13.15901,0
2012-06-18,44,0.38,32.625,0
1998-05-16,48,-1.69333,29.23389,31
2011-10-10,48,0.04677,18.27109,0
2012-01-29,33,12.65,-8.0,0
1999-01-23,35,-11.1833,20.2166,30
2014-11-12,11,10.15251,12.93849,0
1999-07-16,35,-12.3833,16.9333,100
2003-02-15,3,6.4833,-10.8666,0
2012-03-11,11,9.92849,8.89212,10
2009-06-20,8,2.06516,45.39,0
2011-10-26,48,-4.325,15.32222,0
2015-11-06,13,12.3703,-1.5247,0
2008-09-20,48,3.8,28.0666,15
2015-01-20,8,4.0806,45.8621,5
2007-11-21,8,6.42639,46.70553,0
2008-01-01,11,4.77742,7.0134,0
2014-04-29,8,3.17055,43.40989,0
2003-01-27,4,8.29358,30.13261,0
2013-03-02,38,31.25654,32.28412,0
2015-05-04,38,31.2878,34.2369,0
2005-08-15,3,6.31,-10.8,0
2014-02-06,26,-1.3333,31.8167,0
2013-07-21,4,11.93966,23.07497,0
2014-02-25,38,30.58768,31.502,0
2012-11-08,8,2.05492,45.33,0
2012-11-05,24,32.43502,13.6332,1
1998-10-02,39,-26.23656,28.36938,1
2013-08-12,8,6.76924,47.43061,1
2000-10-06,11,6.45306,3.39583,2
2015-07-01,38,31.13159,33.79844,16
2014-02-07,8,10.62182,47.36813,0
1997-08-01,22,9.622,-11.151,0
2000-05-25,23,14.69833,39.42917,0
2004-11-24,4,13.31014,25.08774,25
2015-06-21,46,-1.7758,40.8375,0
2007-03-01,36,14.2167,22.4167,18
2014-10-28,39,-26.21667,28.25,0
2015-04-10,11,10.92907,13.3029,0
2013-02-27,38,30.00808,31.21093,0
1999-05-22,4,15.42963,36.41046,17
2013-02-13,38,31.1981,29.9192,0
2000-02-18,18,12.55,-16.25,1
2000-09-02,45,-4.1144,29.98,0
2013-12-23,8,1.80873,44.79943,0
2000-03-10,35,-9.45,18.45,0
2012-10-01,16,36.5561,4.0897,0
2012-06-19,21,-20.15,28.58,0
2015-05-19,8,4.75,45.2,2
2015-01-26,38,31.13159,33.79844,0
2014-01-23,11,4.77742,7.0134,0
2007-12-31,46,0.5635,34.56055,0
2002-03-12,21,-18.75,32.6333,0
2003-01-16,1,-18.9386,47.5167,0
2012-01-13,29,18.1194,-16.0406,0
2015-03-09,48,-0.05219,29.51913,0
2012-04-04,48,-4.09926,29.09333,0
2015-02-21,39,-25.78,29.47,0
2013-03-05,38,30.03513,31.21399,0
2010-09-13,6,10.18333,42.13333,38
2013-02-12,11,9.28333,12.46667,1
2010-02-10,39,-26.6518,28.61181,0
2012-06-15,8,3.79999,42.54459,0
2011-09-05,48,-4.3011,28.9441,0
2011-07-21,19,-14.01913,33.7825,0
2003-08-28,8,2.04139,45.33372,0
2015-09-17,11,11.23333,13.68333,0
2009-05-20,11,10.31344,9.84327,0
2011-06-02,13,11.1772,-4.2979,0
2005-04-09,21,-18.0333,30.9667,2
2015-05-26,45,-3.3363,29.3788,1
2003-06-06,28,34.01325,-6.83255,0
1999-02-13,22,9.09125,-11.38501,0
2010-01-26,8,2.04139,45.33372,1
2012-08-24,48,-1.65194,28.87694,0
2011-05-02,9,5.34111,-4.02809,0
2014-08-01,43,36.65547,8.69602,0
2015-04-30,39,-31.80673,28.55146,0
2013-07-29,8,2.15,45.116,0
2011-02-25,24,32.8941,13.276,0
2015-08-05,39,-26.21667,28.25,1
2013-12-06,21,-17.8333,31.05,0
2014-09-02,39,-29.83333,30.93333,0
2004-06-07,44,3.00306,32.34417,52
2013-07-18,8,2.04803,45.32,2
2015-01-28,38,30.45907,31.17858,0
2015-08-30,8,8.00139,47.56722,6
2015-07-23,24,32.11766,20.12928,2
2007-03-28,21,-17.8333,31.05,0
1997-06-25,22,8.11136,-12.07536,0
2003-05-09,25,13.4531,-16.5775,0
2012-09-03,30,0.3901,9.4544,0
2014-08-28,8,2.80488,44.08205,0
2001-03-14,22,8.68332,-12.53365,0
2015-06-27,4,13.27564,24.63691,0
2000-01-07,48,1.56667,30.25,25
2003-03-16,21,-17.87571,31.09207,0
2013-10-19,43,36.54178,9.66334,3
2014-08-27,24,32.8925,13.18,0
2012-12-03,4,10.86176,29.77683,0
2013-03-26,31,6.81868,29.69952,3
1998-01-07,44,0.69389,30.26639,6
1999-12-22,46,-0.5068,36.9451,0
2003-05-15,3,7.235,-8.9844,0
2012-07-15,24,32.8925,13.18,0
1999-01-15,22,9.32526,-12.21135,0
